Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
4822; 666000; 1745143297; 986400; 500000; 13600; -21355;  -1009; -30415; 1359; -100; 0; 2551250952; 0; 1; 0; 1001
4823; 666000; 1746164257; 7360; 500000; -7360; -21355;  -1035; -30413; 1523; -100; 0; 2551250952; 0; 1; 0; 1001
4824; 666000; 1747162736; 5839; 500000; -5839; -19415;  -1034; -30373; 1670; -100; 0; 2551250952; 0; 1; 0; 1001
4825; 666000; 1748162054; 5157; 500000; -5157; -19415;  -1033; -30371; 1803; -100; 0; 2551250952; 0; 1; 0; 1001
4826; 666000; 1749132692; 975795; 500000; 24205; -19415;  -957; -27845; 1922; -100; 0; 2551250952; 0; 1; 0; 1001
4827; 666000; 1750182371; 25474; 500000; -25474; -20172;  -900; -24684; 2029; -100; 0; 2551250952; 0; 1; 0; 1001
4828; 666000; 1751179130; 22233; 500000; -22233; -20429;  -853; -22216; 2126; -100; 0; 2551250952; 0; 1; 0; 1001
4829; 666000; 1752150568; 993671; 500000; 6329; -20429;  -744; -16993; 2213; -100; 0; 2551250952; 0; 1; 0; 1001
4830; 666000; 1753154847; 997950; 500000; 2050; -20429;  -645; -12867; 2291; -100; 0; 2551250952; 0; 1; 0; 1001
4831; 666000; 1754128365; 971468; 500000; 28532; -14308;  -476; -7060; 2361; -100; 0; 2551250952; 0; 1; 0; 1001
4832; 666000; 1755127163; 970266; 500000; 29734; -14308;  -328; -3490; 2424; -100; 0; 2551250952; 0; 1; 0; 1001
4833; 666000; 1756124642; 967745; 500000; 32255; -14308;  -199; -1449; 2481; -100; 0; 2551250952; 0; 1; 0; 1001
4834; 666000; 1757127760; 970863; 500000; 29137; -8877;  -43; -208; 2532; -20; 0; 2551250952; 0; 1; 0; 1001
4835; 666000; 1758124558; 967661; 2000000; 32339; -8877;  94; 112; 1978; 11; 0; 2551250952; 0; 1; 0; 1001
4836; 666000; 1759125076; 968179; 2000000; 31821; -8877;  214; 1216; 1480; 100; 0; 2551250952; 0; 1; 0; 1001
4837; 666000; 1760134674; 977777; 2000000; 22223; -4989;  377; 4178; 1032; 100; 0; 2551250952; 0; 1; 0; 1001
4838; 666000; 1761133633; 976736; 2000000; 23264; -4989;  522; 8085; 628; 100; 0; 2551250952; 0; 1; 0; 1001
4839; 666000; 1762168310; 11413; 2000000; -11413; -4989;  650; 12581; 265; 100; 0; 2551250952; 0; 1; 0; 1001
4840; 666000; 1763167428; 10531; 2000000; -10531; -5681;  753; 16899; -62; 100; 0; 2551250952; 0; 1; 0; 1001
4841; 666000; 1764168467; 11570; 2000000; -11570; -5681;  767; 17534; -355; 100; 0; 2551250952; 0; 1; 0; 1001
4842; 666000; 1765133466; 976569; 2000000; 23431; -5681;  778; 18041; -619; 100; 0; 2551250952; 0; 1; 0; 1001
4843; 666000; 1766216664; 59767; 2000000; -59767; -12441;  704; 14613; -857; 100; 0; 2551250952; 0; 1; 0; 1001
4844; 666000; 1767215623; 58726; 2000000; -58726; -12441;  572; 9558; -1071; 100; 0; 2551250952; 0; 1; 0; 1001
4845; 666000; 1768213901; 57004; 2000000; -57004; -12441;  456; 5978; -1263; 100; 0; 2551250952; 0; 1; 0; 1001
4846; 666000; 1769152700; 995803; 2000000; 4197; -10361;  380; 4112; -1436; 100; 0; 2551250952; 0; 1; 0; 1001
4847; 666000; 1770217738; 60841; 2000000; -60841; -10361;  265; 1885; -1592; 100; 0; 2551250952; 0; 1; 0; 1001
4848; 666000; 1771144176; 987279; 2000000; 12721; -10361;  165; 593; -1732; 59; 0; 2551250952; 0; 1; 0; 1001
4849; 666000; 1772214175; 57278; 500000; -57278; -16225;  4; -341; -1258; -34; 0; 2551250952; 0; 1; 0; 1001
4850; 666000; 1773137773; 980876; 500000; 19124; -16225;  -128; -828; -832; -82; 0; 2551250952; 0; 1; 0; 1001
4851; 666000; 1774214452; 57555; 500000; -57555; -16225;  -243; -2104; -448; -100; 0; 2551250952; 0; 1; 0; 1001
4852; 666000; 1775144931; 988034; 500000; 11966; -12701;  -301; -2976; -103; -100; 0; 2551250952; 0; 1; 0; 1001
4853; 666000; 1776214850; 57953; 500000; -57953; -12701;  -266; -2377; 208; -100; 0; 2551250952; 0; 1; 0; 1001
4854; 666000; 1777138649; 981752; 500000; 18248; -12701;  -236; -1922; 487; -100; 0; 2551250952; 0; 1; 0; 1001
4855; 666000; 1778222967; 66070; 500000; -66070; -19372;  -293; -2958; 738; -100; 0; 2551250952; 0; 1; 0; 1001
4856; 666000; 1779214566; 57669; 500000; -57669; -19372;  -369; -4464; 964; -100; 0; 2551250952; 0; 1; 0; 1001
4857; 666000; 1780222284; 65387; 500000; -65387; -19372;  -435; -6054; 1167; -100; 0; 2551250952; 0; 1; 0; 1001
4858; 666000; 1781132603; 975706; 500000; 24294; -13913;  -425; -5685; 1350; -100; 0; 2551250952; 0; 1; 0; 1001
4859; 666000; 1782137401; 980504; 500000; 19496; -13913;  -343; -3794; 1515; -100; 0; 2551250952; 0; 1; 0; 1001
4860; 666000; 1783167680; 10783; 500000; -10783; -13521;  -266; -2377; 1663; -100; 0; 2551250952; 0; 1; 0; 1001
4861; 666000; 1784168239; 11342; 500000; -11342; -13248;  -196; -1400; 1796; -100; 0; 2551250952; 0; 1; 0; 1001
4862; 666000; 1785129757; 972860; 500000; 27140; -13248;  -178; -1197; 1916; -100; 0; 2551250952; 0; 1; 0; 1001
4863; 666000; 1786169875; 12978; 500000; -12978; -13214;  -162; -1032; 2024; -100; 0; 2551250952; 0; 1; 0; 1001
4864; 666000; 1787169874; 12977; 500000; -12977; -13184;  -148; -900; 2121; -90; 0; 2551250952; 0; 1; 0; 1001
4865; 666000; 1788158111; 1214; 500000; -1214; -13184;  -52; -323; 2208; -32; 0; 2551250952; 0; 1; 0; 1001
4866; 666000; 1789132630; 975733; 500000; 24267; -13184;  31; -212; 2287; -21; 0; 2551250952; 0; 1; 0; 1001
4867; 666000; 1790163268; 6371; 2000000; -6371; -12332;  115; 172; 1758; 17; 0; 2551250952; 0; 1; 0; 1001
4868; 666000; 1791139906; 983009; 2000000; 16991; -12332;  120; 202; 1282; 20; 0; 2551250952; 0; 1; 0; 1001
4869; 666000; 1792179623; 22726; 2000000; -22726; -12332;  125; 234; 853; 23; 0; 2551250952; 0; 1; 0; 1001
4870; 666000; 1793148662; 991765; 2000000; 8235; -9761;  156; 543; 467; 54; 0; 2551250952; 0; 1; 0; 1001
4871; 666000; 1794180900; 24003; 2000000; -24003; -9761;  180; 781; 120; 78; 0; 2551250952; 0; 1; 0; 1001
4872; 666000; 1795149099; 992202; 2000000; 7798; -9761;  201; 1018; -192; 100; 0; 2551250952; 0; 1; 0; 1001
4873; 666000; 1796149736; 992839; 2000000; 7161; -7645;  246; 1660; -472; 100; 0; 2551250952; 0; 1; 0; 1001
4874; 666000; 1797149014; 992117; 2000000; 7883; -7645;  284; 2262; -724; 100; 0; 2551250952; 0; 1; 0; 1001
4875; 666000; 1798186493; 29596; 2000000; -29596; -7645;  318; 2873; -951; 100; 0; 2551250952; 0; 1; 0; 1001
4876; 666000; 1799215771; 58874; 2000000; -58874; -14048;  267; 1848; -1155; 100; 0; 2551250952; 0; 1; 0; 1001
4877; 666000; 1800218890; 61993; 2000000; -61993; -14048;  212; 1055; -1339; 100; 0; 2551250952; 0; 1; 0; 1001
4878; 666000; 1801152848; 995951; 2000000; 4049; -14048;  164; 512; -1505; 51; 0; 2551250952; 0; 1; 0; 1001
4879; 666000; 1802214526; 57629; 500000; -57629; -19495;  54; -317; -1054; -31; 0; 2551250952; 0; 1; 0; 1001
4880; 666000; 1803216365; 59468; 500000; -59468; -19495;  -74; -564; -648; -56; 0; 2551250952; 0; 1; 0; 1001
4881; 666000; 1804216484; 59587; 500000; -59587; -19495;  -186; -1434; -283; -100; 0; 2551250952; 0; 1; 0; 1001
4882; 666000; 1805130483; 973586; 500000; 26414; -13756;  -213; -1639; 46; -100; 0; 2551250952; 0; 1; 0; 1001
4883; 666000; 1806214401; 57504; 500000; -57504; -13756;  -262; -2333; 341; -100; 0; 2551250952; 0; 1; 0; 1001
4884; 666000; 1807216199; 59302; 500000; -59302; -13756;  -306; -3080; 606; -100; 0; 2551250952; 0; 1; 0; 1001
4885; 666000; 1808218838; 61941; 500000; -61941; -19779;  -419; -5656; 845; -100; 0; 2551250952; 0; 1; 0; 1001
4886; 666000; 1809131556; 974659; 500000; 25341; -19779;  -438; -6142; 1060; -100; 0; 2551250952; 0; 1; 0; 1001
4887; 666000; 1810217115; 60218; 500000; -60218; -19779;  -455; -6595; 1254; -100; 0; 2551250952; 0; 1; 0; 1001
4888; 666000; 1811170873; 13976; 500000; -13976; -19053;  -461; -6744; 1428; -100; 0; 2551250952; 0; 1; 0; 1001
4889; 666000; 1812167431; 10534; 500000; -10534; -19053;  -397; -5095; 1585; -100; 0; 2551250952; 0; 1; 0; 1001
4890; 666000; 1813129950; 973053; 500000; 26947; -19053;  -342; -3874; 1726; -100; 0; 2551250952; 0; 1; 0; 1001
4891; 666000; 1814156988; 91; 500000; -91; -16682;  -264; -2407; 1853; -100; 0; 2551250952; 0; 1; 0; 1001
4892; 666000; 1815156426; 999529; 500000; 471; -16682;  -268; -2469; 1967; -100; 0; 2551250952; 0; 1; 0; 1001
4893; 666000; 1816155983; 999086; 500000; 914; -16682;  -271; -2517; 2070; -100; 0; 2551250952; 0; 1; 0; 1001
4894; 666000; 1817129422; 972525; 500000; 27475; -11162;  -204; -1451; 2163; -100; 0; 2551250952; 0; 1; 0; 1001
4895; 666000; 1818156580; 999683; 500000; 317; -11162;  -71; -352; 2246; -35; 0; 2551250952; 0; 1; 0; 1001
4896; 666000; 1819156418; 999521; 500000; 479; -11162;  45; -140; 2321; -14; 0; 2551250952; 0; 1; 0; 1001
4897; 666000; 1820156816; 999919; 2000000; 81; -9756;  164; 634; 1788; 63; 0; 2551250952; 0; 1; 0; 1001
4898; 666000; 1821158213; 1316; 2000000; -1316; -9756;  260; 1850; 1309; 100; 0; 2551250952; 0; 1; 0; 1001
4899; 666000; 1822125572; 968675; 2000000; 31325; -9756;  344; 3368; 878; 100; 0; 2551250952; 0; 1; 0; 1001
4900; 666000; 1823125649; 968752; 2000000; 31248; -4630;  481; 6857; 490; 100; 0; 2551250952; 0; 1; 0; 1001
4901; 666000; 1824131047; 974150; 2000000; 25850; -4630;  571; 9693; 141; 100; 0; 2551250952; 0; 1; 0; 1001
4902; 666000; 1825132405; 975508; 2000000; 24492; -4630;  650; 12583; -174; 100; 0; 2551250952; 0; 1; 0; 1001
4903; 666000; 1826182163; 25266; 2000000; -25266; -7209;  687; 14013; -456; 100; 0; 2551250952; 0; 1; 0; 1001
4904; 666000; 1827183801; 26904; 2000000; -26904; -7209;  651; 12565; -710; 100; 0; 2551250952; 0; 1; 0; 1001
4905; 666000; 1828180519; 23622; 2000000; -23622; -7209;  619; 11343; -939; 100; 0; 2551250952; 0; 1; 0; 1001
4906; 666000; 1829152517; 995620; 2000000; 4380; -5760;  609; 11001; -1145; 100; 0; 2551250952; 0; 1; 0; 1001
4907; 666000; 1830152955; 996058; 2000000; 3942; -5760;  583; 10070; -1330; 100; 0; 2551250952; 0; 1; 0; 1001
4908; 666000; 1831166394; 9497; 2000000; -9497; -6227;  554; 9069; -1497; 100; 0; 2551250952; 0; 1; 0; 1001
4909; 666000; 1832216712; 59815; 2000000; -59815; -6227;  529; 8255; -1647; 100; 0; 2551250952; 0; 1; 0; 1001
4910; 666000; 1833142911; 986014; 2000000; 13986; -6227;  442; 5719; -1782; 100; 0; 2551250952; 0; 1; 0; 1001
4911; 666000; 1834214109; 57212; 2000000; -57212; -12600;  287; 2201; -1903; 100; 0; 2551250952; 0; 1; 0; 1001
4912; 666000; 1835171547; 14650; 2000000; -14650; -12856;  149; 389; -2012; 38; 0; 2551250952; 0; 1; 0; 1001
4913; 666000; 1836167666; 10769; 500000; -10769; -12595;  63; -152; -1510; -15; 0; 2551250952; 0; 1; 0; 1001
4914; 666000; 1837131024; 974127; 500000; 25873; -12595;  -12; -271; -1059; -27; 0; 2551250952; 0; 1; 0; 1001
4915; 666000; 1838157263; 366; 500000; -366; -12595;  -78; -445; -653; -44; 0; 2551250952; 0; 1; 0; 1001
4916; 666000; 1839156662; 999765; 500000; 235; -10991;  -133; -757; -287; -75; 0; 2551250952; 0; 1; 0; 1001
4917; 666000; 1840162740; 5843; 500000; -5843; -10991;  -182; -1216; 42; -100; 0; 2551250952; 0; 1; 0; 1001
4918; 666000; 1841132579; 975682; 500000; 24318; -10991;  -218; -1645; 337; -100; 0; 2551250952; 0; 1; 0; 1001
4919; 666000; 1842162697; 5800; 500000; -5800; -10342;  -242; -1960; 603; -100; 0; 2551250952; 0; 1; 0; 1001
4920; 666000; 1843179976; 23079; 500000; -23079; -10342;  -263; -2275; 842; -100; 0; 2551250952; 0; 1; 0; 1001
4921; 666000; 1844152854; 995957; 500000; 4043; -10342;  -202; -1422; 1057; -100; 0; 2551250952; 0; 1; 0; 1001
4922; 666000; 1845147452; 990555; 500000; 9445; -7868;  -114; -536; 1251; -53; 0; 2551250952; 0; 1; 0; 1001
4923; 666000; 1846193610; 36713; 500000; -36713; -7868;  -41; -195; 1425; -19; 0; 2551250952; 0; 1; 0; 1001
4924; 666000; 1847220089; 63192; 500000; -63192; -7868;  22; -128; 1582; -12; 0; 2551250952; 0; 1; 0; 1001
4925; 666000; 1848213727; 56830; 500000; -56830; -13988;  2; -263; 1723; -26; 0; 2551250952; 0; 1; 0; 1001
4926; 666000; 1849137645; 980748; 500000; 19252; -13988;  -35; -299; 1850; -29; 0; 2551250952; 0; 1; 0; 1001
4927; 666000; 1850218603; 61706; 500000; -61706; -13988;  -68; -399; 1965; -39; 0; 2551250952; 0; 1; 0; 1001
4928; 666000; 1851172641; 15744; 500000; -15744; -14207;  -99; -558; 2068; -55; 0; 2551250952; 0; 1; 0; 1001
4929; 666000; 1852167679; 10782; 500000; -10782; -13778;  -130; -761; 2161; -76; 0; 2551250952; 0; 1; 0; 1001
4930; 666000; 1853129277; 972380; 500000; 27620; -13778;  -156; -984; 2244; -98; 0; 2551250952; 0; 1; 0; 1001
4931; 666000; 1854168195; 11298; 500000; -11298; -13468;  -176; -1176; 2319; -100; 0; 2551250952; 0; 1; 0; 1001
4932; 666000; 1855168033; 11136; 500000; -11136; -13176;  -220; -1692; 2387; -100; 0; 2551250952; 0; 1; 0; 1001
4933; 666000; 1856167870; 10973; 500000; -10973; -12900;  -255; -2184; 2448; -100; 0; 2551250952; 0; 1; 0; 1001
4934; 666000; 1857129908; 973011; 500000; 26989; -12900;  -286; -2687; 2503; -100; 0; 2551250952; 0; 1; 0; 1001
4935; 666000; 1858167587; 10690; 500000; -10690; -12623;  -233; -1856; 2552; -100; 0; 2551250952; 0; 1; 0; 1001
4936; 666000; 1859158544; 1647; 500000; -1647; -12623;  -187; -1276; 2596; -100; 0; 2551250952; 0; 1; 0; 1001
4937; 666000; 1860161542; 4645; 500000; -4645; -12623;  -147; -874; 2636; -87; 0; 2551250952; 0; 1; 0; 1001
4938; 666000; 1861132339; 975442; 500000; 24558; -7975;  -50; -208; 2672; -20; 0; 2551250952; 0; 1; 0; 1001
4939; 666000; 1862180257; 23360; 500000; -23360; -7975;  28; -109; 2704; -10; 0; 2551250952; 0; 1; 0; 1001
4940; 666000; 1863180614; 23717; 2000000; -23717; -7975;  97; 149; 2133; 14; 0; 2551250952; 0; 1; 0; 1001
4941; 666000; 1864179492; 22595; 2000000; -22595; -9802;  130; 332; 1619; 33; 0; 2551250952; 0; 1; 0; 1001
4942; 666000; 1865147969; 991072; 2000000; 8928; -9802;  156; 550; 1157; 55; 0; 2551250952; 0; 1; 0; 1001
4943; 666000; 1866148566; 991669; 2000000; 8331; -9802;  175; 734; 741; 73; 0; 2551250952; 0; 1; 0; 1001
4944; 666000; 1867201123; 44226; 2000000; -44226; -14105;  138; 296; 366; 29; 0; 2551250952; 0; 1; 0; 1001
4945; 666000; 1868214162; 57265; 2000000; -57265; -14105;  102; 33; 29; 3; 0; 2551250952; 0; 1; 0; 1001
4946; 666000; 1869155159; 998262; 500000; 1738; -14105;  71; -130; 326; -13; 0; 2551250952; 0; 1; 0; 1001
4947; 666000; 1870217636; 60739; 500000; -60739; -19934;  -29; -420; 593; -42; 0; 2551250952; 0; 1; 0; 1001
4948; 666000; 1871215394; 58497; 500000; -58497; -19934;  -174; -1301; 833; -100; 0; 2551250952; 0; 1; 0; 1001
4949; 666000; 1872216312; 59415; 500000; -59415; -19934;  -302; -3126; 1049; -100; 0; 2551250952; 0; 1; 0; 1001
4950; 666000; 1873155590; 998693; 500000; 1307; -17278;  -380; -4667; 1244; -100; 0; 2551250952; 0; 1; 0; 1001
4951; 666000; 1874215147; 58250; 500000; -58250; -17278;  -426; -5777; 1419; -100; 0; 2551250952; 0; 1; 0; 1001
4952; 666000; 1875215465; 58568; 500000; -58568; -17278;  -466; -6846; 1577; -100; 0; 2551250952; 0; 1; 0; 1001
4953; 666000; 1876214503; 57606; 500000; -57606; -22319;  -564; -9973; 1719; -100; 0; 2551250952; 0; 1; 0; 1001
4954; 666000; 1877134500; 977603; 500000; 22397; -22319;  -596; -11085; 1847; -100; 0; 2551250952; 0; 1; 0; 1001
4955; 666000; 1878167337; 10440; 500000; -10440; -22319;  -624; -12109; 1962; -100; 0; 2551250952; 0; 1; 0; 1001
4956; 666000; 1879167975; 11078; 500000; -11078; -20913;  -631; -12343; 2065; -100; 0; 2551250952; 0; 1; 0; 1001
4957; 666000; 1880159052; 2155; 500000; -2155; -20913;  -565; -9974; 2158; -100; 0; 2551250952; 0; 1; 0; 1001
4958; 666000; 1881130089; 973192; 500000; 26808; -20913;  -506; -8077; 2242; -100; 0; 2551250952; 0; 1; 0; 1001
4959; 666000; 1882157127; 230; 500000; -230; -18327;  -423; -5711; 2317; -100; 0; 2551250952; 0; 1; 0; 1001
4960; 666000; 1883150924; 994027; 500000; 5973; -18327;  -383; -4744; 2385; -100; 0; 2551250952; 0; 1; 0; 1001
4961; 666000; 1884137561; 980664; 500000; 19336; -18327;  -348; -3975; 2446; -100; 0; 2551250952; 0; 1; 0; 1001
4962; 666000; 1885126918; 970021; 500000; 29979; -12288;  -242; -1978; 2501; -100; 0; 2551250952; 0; 1; 0; 1001
4963; 666000; 1886133035; 976138; 500000; 23862; -12288;  -86; -442; 2550; -44; 0; 2551250952; 0; 1; 0; 1001
4964; 666000; 1887158552; 1655; 500000; -1655; -12288;  49; -148; 2595; -14; 0; 2551250952; 0; 1; 0; 1001
4965; 666000; 1888156389; 999492; 2000000; 508; -10688;  188; 872; 2035; 87; 0; 2551250952; 0; 1; 0; 1001
4966; 666000; 1889127466; 970569; 2000000; 29431; -10688;  292; 2364; 1531; 100; 0; 2551250952; 0; 1; 0; 1001
4967; 666000; 1890125783; 968886; 2000000; 31114; -10688;  384; 4225; 1077; 100; 0; 2551250952; 0; 1; 0; 1001
4968; 666000; 1891125699; 968802; 2000000; 31198; -5452;  529; 8296; 669; 100; 0; 2551250952; 0; 1; 0; 1001
4969; 666000; 1892125577; 968680; 2000000; 31320; -5452;  623; 11541; 302; 100; 0; 2551250952; 0; 1; 0; 1001
4970; 666000; 1893127574; 970677; 2000000; 29323; -5452;  706; 14847; -29; 100; 0; 2551250952; 0; 1; 0; 1001
4971; 666000; 1894125810; 968913; 2000000; 31087; -884;  836; 20948; -326; 100; 0; 2551250952; 0; 1; 0; 1001
4972; 666000; 1895125288; 968391; 2000000; 31609; -884;  874; 22895; -593; 100; 0; 2551250952; 0; 1; 0; 1001
4973; 666000; 1896126725; 969828; 2000000; 30172; -884;  907; 24655; -833; 100; 0; 2551250952; 0; 1; 0; 1001
4974; 666000; 1897126963; 970066; 2000000; 29934; 2968;  984; 29098; -1049; 100; 0; 2551250952; 0; 1; 0; 1001
4975; 666000; 1898125479; 968582; 2000000; 31418; 2968;  1032; 30048; -1244; 100; 0; 2551250952; 0; 1; 0; 1001
4976; 666000; 1899125476; 968579; 2000000; 31421; 2968;  1074; 30046; -1419; 100; 0; 2551250952; 0; 1; 0; 1001
4977; 666000; 1900125074; 968177; 2000000; 31823; 6574;  1155; 30117; -1577; 100; 0; 2551250952; 0; 1; 0; 1001
4978; 666000; 1901125911; 969014; 2000000; 30986; 6574;  1161; 30115; -1719; 100; 0; 2551250952; 0; 1; 0; 1001
4979; 666000; 1902125269; 968372; 2000000; 31628; 6574;  1166; 30114; -1847; 100; 0; 2551250952; 0; 1; 0; 1001
4980; 666000; 1903125666; 968769; 2000000; 31231; 9656;  1209; 30174; -1962; 100; 0; 2551250952; 0; 1; 0; 1001
4981; 666000; 1904125384; 968487; 2000000; 31513; 9656;  1189; 30173; -2065; 100; 0; 2551250952; 0; 1; 0; 1001
4982; 666000; 1905126262; 969365; 2000000; 30635; 9656;  1172; 30172; -2158; 100; 0; 2551250952; 0; 1; 0; 1001
4983; 666000; 1906125459; 968562; 2000000; 31438; 12378;  1192; 30225; -2242; 100; 0; 2551250952; 0; 1; 0; 1001
4984; 666000; 1907134536; 977639; 2000000; 22361; 12378;  1160; 30225; -2317; 100; 0; 2551250952; 0; 1; 0; 1001
4985; 666000; 1908135414; 978517; 2000000; 21483; 12378;  1133; 30224; -2385; 100; 0; 2551250952; 0; 1; 0; 1001
4986; 666000; 1909133332; 976435; 2000000; 23565; 13776;  1126; 30251; -2446; 100; 0; 2551250952; 0; 1; 0; 1001
4987; 666000; 1910147370; 990473; 2000000; 9527; 13244;  1069; 30240; -2501; 100; 0; 2551250952; 0; 1; 0; 1001
4988; 666000; 1911142727; 985830; 2000000; 14170; 13359;  1020; 30242; -2550; 100; 0; 2551250952; 0; 1; 0; 1001
4989; 666000; 1912140885; 983988; 2000000; 16012; 13690;  981; 29119; -2595; 100; 0; 2551250952; 0; 1; 0; 1001
4990; 666000; 1913127163; 970266; 2000000; 29734; 13690;  909; 25036; -2635; 100; 0; 2551250952; 0; 1; 0; 1001
4991; 666000; 1914140122; 983225; 2000000; 16775; 14075;  850; 21930; -2671; 100; 0; 2551250952; 0; 1; 0; 1001
4992; 666000; 1915142120; 985223; 2000000; 14777; 14162;  800; 19456; -2703; 100; 0; 2551250952; 0; 1; 0; 1001
4993; 666000; 1916151998; 995101; 2000000; 4899; 14162;  722; 15894; -2732; 100; 0; 2551250952; 0; 1; 0; 1001
4994; 666000; 1917142635; 985738; 2000000; 14262; 14174;  654; 13087; -2758; 100; 0; 2551250952; 0; 1; 0; 1001
4995; 666000; 1918159674; 2777; 2000000; -2777; 14174;  595; 10876; -2782; 100; 0; 2551250952; 0; 1; 0; 1001
4996; 666000; 1919144512; 987615; 2000000; 12385; 13950;  523; 8457; -2803; 100; 0; 2551250952; 0; 1; 0; 1001
4997; 666000; 1920133391; 976494; 2000000; 23506; 13950;  466; 6765; -2822; 100; 0; 2551250952; 0; 1; 0; 1001
4998; 666000; 1921163789; 6892; 2000000; -6892; 13950;  415; 5417; -2839; 100; 0; 2551250952; 0; 1; 0; 1001
4999; 666000; 1922162867; 5970; 2000000; -5970; 11460;  335; 3567; -2855; 100; 0; 2551250952; 0; 1; 0; 1001
5000; 666000; 1923161346; 4449; 2000000; -4449; 11460;  265; 2307; -2869; 100; 0; 2551250952; 0; 1; 0; 1001
5001; 666000; 1924131344; 974447; 2000000; 25553; 11460;  199; 1388; -2882; 100; 0; 2551250952; 0; 1; 0; 1001
5002; 666000; 1925131863; 974966; 2000000; 25034; 13156;  162; 1021; -2893; 100; 0; 2551250952; 0; 1; 0; 1001
5003; 666000; 1926131382; 974485; 2000000; 25515; 13156;  129; 733; -2903; 73; 0; 2551250952; 0; 1; 0; 1001
5004; 666000; 1927132020; 975123; 2000000; 24877; 13156;  100; 534; -2912; 53; 0; 2551250952; 0; 1; 0; 1001
5005; 666000; 1928144458; 987561; 2000000; 12439; 13066;  74; 396; -2920; 39; 0; 2551250952; 0; 1; 0; 1001
5006; 666000; 1929129417; 972520; 2000000; 27480; 13066;  53; 316; -2928; 31; 0; 2551250952; 0; 1; 0; 1001
5007; 666000; 1930163816; 6919; 2000000; -6919; 13066;  35; 268; -2935; 26; 0; 2551250952; 0; 1; 0; 1001
5008; 666000; 1931161455; 4558; 2000000; -4558; 10863;  -7; 186; -2941; 18; 0; 2551250952; 0; 1; 0; 1001
5009; 666000; 1932181694; 24797; 2000000; -24797; 10863;  -13; 182; -2946; 18; 0; 2551250952; 0; 1; 0; 1001
5010; 666000; 1933148413; 991516; 2000000; 8484; 10565;  -23; 165; -2951; 16; 0; 2551250952; 0; 1; 0; 1001
5011; 666000; 1934131251; 974354; 2000000; 25646; 10565;  -31; 152; -2955; 15; 0; 2551250952; 0; 1; 0; 1001
5012; 666000; 1935150850; 993953; 2000000; 6047; 10000;  -66; 39; -2959; 3; 0; 2551250952; 0; 1; 0; 1001
5013; 666000; 1936178530; 21633; 500000; -21633; 10000;  -97; -111; -2363; -11; 0; 2551250952; 0; 1; 0; 1001
5014; 666000; 1937156408; 999511; 500000; 489; 10000;  -125; -292; -1826; -29; 0; 2551250952; 0; 1; 0; 1001
5015; 666000; 1938220488; 63591; 500000; -63591; 801;  -262; -2061; -1343; -100; 0; 2551250952; 0; 1; 0; 1001
5016; 666000; 1939214527; 57630; 500000; -57630; 801;  -383; -4398; -908; -100; 0; 2551250952; 0; 1; 0; 1001
5017; 666000; 1940143086; 986189; 500000; 13811; 801;  -488; -7137; -517; -100; 0; 2551250952; 0; 1; 0; 1001
5018; 666000; 1941152445; 995548; 500000; 4452; 1257;  -547; -8956; -165; -100; 0; 2551250952; 0; 1; 0; 1001
5019; 666000; 1942217044; 60147; 500000; -60147; 1257;  -599; -10740; 152; -100; 0; 2551250952; 0; 1; 0; 1001
5020; 666000; 1943142964; 986067; 500000; 13933; 1257;  -640; -12261; 436; -100; 0; 2551250952; 0; 1; 0; 1001
